Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
82641.0,-1.20204614361314,-0.191882939364334,1.5574090072581,-1.7055855318718,1.25160507053956,-1.85336450087697,0.770172936948982,-0.448668091189224,0.560216336060957,-1.52740798473627,-0.354357392426753,0.947227227438756,0.767296039361811,-0.217581354187271,0.0338261087108799,-1.11941480458923,-0.222917477299028,-0.338200456818952,0.318283569116906,0.23622553934099,0.0648381806440285,0.304992043835786,-0.402513681877919,0.447914722294671,1.01870945241631,-0.669919245329922,-0.1360937158102,-0.15011157011878,1.0,0
156265.0,2.0179530505621,0.058252364801364,-1.61945154214688,0.353066594827078,0.31545928728663,-0.681201797622032,0.0364511091041719,-0.0592855538697827,0.334024274179757,-0.187848885042682,1.17161479559082,0.50169082026721,-0.796625507094812,-0.488564593196595,-0.427337500911603,0.493106524021494,0.33333140627313,0.217828145869064,0.276747106171097,-0.198140505487614,-0.309022291707765,-0.858695373400995,0.359253574747761,0.649452768385166,-0.338456888162577,0.145044330926984,-0.0711712143241456,-0.0402887047599423,1.98,0
40710.0,-5.7540271686617,4.7249039507443,-0.267131558388836,-2.70576751127385,-0.887073788111666,-1.32888853223182,1.07303999593603,-0.496135739995109,5.11626295667674,7.40241770525165,0.306166576504174,-0.420555100514549,-0.529485426875826,-2.46689979627692,1.03697633886324,-0.246918549421074,-1.27275827606332,-0.779978689572445,-1.32706554114362,3.15956163957115,-1.05105141803639,-0.498616643745088,0.0597712086282362,0.324350552757317,0.605640974708023,0.559366436568587,0.584555078811001,-0.707316335019131,1.0,0
158052.0,-0.34115724595417,0.964644552473398,-0.218134661888991,-0.730878570234816,0.24526386085088,-0.585828250315211,0.509356143248557,0.455535300592884,-0.335946920521378,-0.458981005473889,0.247058049490724,0.478528671434084,-0.742229395067395,0.76800348699747,-0.984676394798984,0.30116596098137,-0.509819226998575,-0.0963832502607585,0.255574101869458,-0.160263519787752,-0.185118558871185,-0.571858608991212,0.112359243655117,-0.426056682340816,-0.488695524010144,0.151080231497952,0.112084019305846,0.0194674519463468,13.99,0
26823.0,-2.14985274893871,0.0202798163661919,1.81157909615475,-0.0417552843831807,0.0410809655953509,-0.732636038086171,0.400012934152113,-0.233892238253971,0.399842330407088,0.773658443750911,0.464657038647959,-0.010599137815464,0.172928593178925,-0.378962036480737,2.06272250545199,-0.560300931830076,0.265298629267471,-0.77109007549535,0.74008804596126,0.25577970529571,-0.288385171560633,-0.0308055873105077,0.399259126911241,0.452172370477535,0.0815186970907036,1.09032468414586,-0.0554612422980039,0.493490053949148,30.02,0
124925.0,-1.10338349988617,0.548587635645258,-3.3172988858721,1.05378046173028,0.17432193216414,-0.0025076848734915,2.10484752365284,0.344750771689105,-1.23860333533572,0.029213931637933,-0.164096851629367,0.263919053797382,-0.605354071319058,1.77221882826732,-0.893769134777313,-0.588280480123027,-0.102810337578425,0.633981487324503,0.899316951225818,-0.234514374621834,0.588455903354741,1.79441115521087,0.536860015179934,0.270891698219922,-0.93713500876711,-0.373206797945095,0.471408888061702,-0.0760149696810316,309.98,0
165272.0,0.137903504312461,1.0619985549585,-0.409770855116176,-0.561069377527676,1.00126075352927,-0.720872633570766,1.00051003592074,-0.113580193659811,-0.127335864297088,-0.859352650857947,-0.580113349289681,0.171260799099637,0.536055432769011,-1.11835140994941,-0.247223973006044,0.258297697496046,0.380188822359332,-0.358155097215551,-0.292000503812959,0.0504778786390756,-0.33111723679598,-0.77421922248721,0.0949656230658965,0.513765391012229,-0.413167794043615,0.117576344505048,0.228458087642922,0.0847090985739936,4.49,0
44919.0,-1.63982215735968,-1.21521275823219,2.00988903563656,1.7671038465036,1.21855510346048,-1.15556282422192,-0.917118460391327,0.330879344796184,-0.305980142608667,0.0943913876722977,1.01290874461386,0.618808920776743,-0.518602890251107,0.315607379348357,0.0487432595556134,-0.315072709851914,-0.0620771459413895,0.733839429895858,1.0248962065667,0.58130506597634,0.342469858541455,0.476770410334343,0.339512987478692,0.532594273705103,-0.338717841364443,-0.314353718275444,0.118362029804957,0.199032513070827,50.0,0
160288.0,-0.846470547452835,-1.7773706383171,1.72362070014778,0.686792296192254,-0.603589112332343,0.91321872581263,-0.996162648970115,0.621947670266984,1.63071900931189,-0.549453690760963,-0.573485723680977,0.853551172455237,-0.388519109107387,-1.00627173296664,-1.98953629507228,-0.344834336482008,0.0774097304065215,0.86487346613955,1.45583350851619,0.604632962597949,0.479800869586013,1.31892230668826,0.695815977275404,-0.325187722391943,-1.5827297845579,0.692872756226547,0.25500219324685,0.318191924113796,200.0,0
51684.0,0.132381478192702,0.654755355296331,1.21211363727664,1.04586561270209,-0.0766923404372608,0.145023926954162,0.198880520007802,0.0648198527125807,0.0093599845027281,-0.10587261141983,-1.51853295015058,-0.470887858269145,-0.423059892874796,-0.0412190623770358,0.666582757774218,-0.61965908791769,0.322816072226564,-0.0135565241357446,2.25897724982002,0.115392113659243,-0.250460884665293,-0.525628321462249,-0.0454134991355611,-0.44336175141345,-0.502780857058692,0.396781135196424,0.0973266454296991,0.0708086674606045,7.83,0
142547.0,-1.02961241989011,0.47791007658501,1.21597313733608,-1.17438455299044,1.17186393998797,-0.686691140600083,0.846891333368896,0.0650899883197844,-0.625050195608184,-0.876055538446234,0.35795205444856,0.163490782409054,-0.976209818811198,0.499034146300576,-1.07598445584556,0.324566404099731,-0.757698184924487,-0.14976103546075,-0.0466219398280358,-0.0756980556223574,-0.231389227489533,-0.887743199823448,-0.291541950482824,-0.421540296449919,0.557852465764155,0.24539338125323,-0.0822716644467297,0.0280950306291574,1.98,0
43001.0,0.631031179958779,-1.35403778220737,1.24061179794766,1.1203553791857,-1.57363280708989,0.810203223722487,-0.914059672175805,0.523778617555611,1.55013120042919,-0.3322428324593,0.504348654453047,0.397831685703934,-2.32609559660897,-0.212874912724954,-1.39576318927821,-0.464280774719325,0.542242154719498,-0.0429737158859915,0.102400446849332,0.159474083958841,0.216053060653106,0.476230137919559,-0.259195473651982,0.27876850066696,0.233265788397676,0.675911963830735,-0.0123796550806569,0.042094892557494,226.4,0
142283.0,2.12219973541154,0.672407886173574,-3.3298145939558,0.63974138056121,1.41306490099699,-1.39501183652828,0.793775834049966,-0.431731282894297,0.0686851874941661,-1.0491708221205,-0.21616856141024,-0.490701097769292,-0.33594861417159,-2.39941299730864,0.0878352562553574,0.367262034085043,2.13046605958657,0.58219277254512,-0.256515699354471,-0.133394283518565,-0.0862725690325326,-0.0409381147488754,-0.0721520370101325,0.239696511502124,0.422397309379948,0.703761188657234,-0.0798949775282381,-0.0168780192199509,0.76,0
152103.0,2.17109613352555,-1.5991457096041,-0.384639868848449,-1.62262680571894,-1.58954976239369,-0.243610270071457,-1.48045449668427,0.013334644015433,-1.17552641407316,1.66053030162885,0.461314322849071,0.0121535759513688,0.728376587134143,-0.509984232830151,-0.61294112535622,0.0739299896030136,-0.0219399898850018,0.494513618057231,0.226165823947221,-0.325521498855056,-0.304839672953362,-0.487805410932609,0.357847831220437,-0.417469291711406,-0.590407076554199,-0.445357032620053,0.0334150014308597,-0.0408422147020704,49.4,0
43362.0,1.23831027481948,0.305083359889398,0.192386986983871,0.498681430722929,-0.143954814937423,-0.558419316051563,-0.0176334684389423,-0.0411327993202363,-0.219694682078509,-0.115843281062037,1.35590898660256,0.868316144341589,0.298377715028837,-0.130673036701276,0.406438534026629,0.765900530786693,-0.381106690633684,0.290878349629867,0.214471440907622,-0.0544668115173547,-0.256887246580476,-0.769270199736372,0.075915625623993,-0.0342437804602526,0.233508276064166,0.0970741332996186,-0.0264997282182916,0.0173738397236425,0.89,0
61527.0,1.2076515328147,-0.866846165921395,0.283381770344536,-0.624229875039701,-1.09847814493209,-0.617841561226204,-0.577232806293101,-0.0235590113085546,-0.578747149044187,0.598307003090975,-0.271414488662063,-1.33847966286216,-1.3828930872293,0.221092792172618,1.21463449792227,0.935710735335639,0.603241499921634,-1.64392238016796,0.143949908102747,0.109341583792623,0.171050923956294,0.17605139320966,-0.0399431590893223,0.059762175347648,0.295355969168926,-0.22691057527704,-0.0048302463230256,0.0247883793958418,94.0,0
45358.0,-2.4179820061191,-1.93333830910784,2.4308485124343,-0.530956553438356,0.835143776331469,-1.37523142254902,-0.925923312304334,0.450594531791096,0.488286703199806,-0.703915511928554,0.943837717448703,0.949147791354802,-0.293649728609194,-0.290042666352879,-1.01778149189981,0.474822593306145,-0.502220592447598,0.236590758895436,-0.251604095028975,0.823941525944079,0.206718748244164,-0.030742474668713,0.516605235924057,0.568236062456277,-0.0237048957041189,0.817334259596713,0.143813784026644,0.192312075187899,124.95,0
41172.0,1.39829889763058,-0.73679968023813,-0.160812868377685,-2.05209719375868,-1.10339703529899,-1.40108619793489,-0.302490295815053,-0.225044507127096,0.161719489631878,-0.19585471691061,-0.0412941104168758,-0.273464204828907,-1.26562629217281,0.673953047740689,1.71758088602223,-2.57166456804978,0.703902211611504,0.641226345740782,-0.408774488105105,-0.634152148391725,-0.369029703787232,-0.499061767112627,0.0599728510559805,0.384431236484403,0.426872881198462,0.0298810323740442,0.0130908579340293,0.0062815834520459,4.0,0
36674.0,-1.87091313841954,-2.92008902734209,1.40163429898743,-0.32720322364811,-1.54456053154931,2.01940987593487,0.387918978887103,0.534997331399852,-0.442529547042956,-0.295978698894693,-0.428980494303421,-0.681269129190472,-0.645215136414571,-0.834649042167617,-1.15703022250279,0.63446474313596,0.715135764512941,-0.368934420145713,2.04655964798873,1.68437954746551,0.59833800026414,0.661976654327413,1.22319438431333,-1.18733198238917,0.172288516939905,0.0112602925013205,-0.0467765581253288,0.16083976098727,598.66,0
58553.0,-1.91354819568212,-0.989257748678732,0.0514754567993826,-0.413634204591059,-4.22890324939336,3.04243463922173,3.37815403655707,0.332270064913614,0.227525205093152,-1.66596987640943,0.850209106997301,0.543487302477063,-0.928509870283356,-0.0377273366755838,-1.04750295780628,0.206704976981687,0.207345045649296,-0.652673857698683,-0.667471008669459,-0.23719631637717,-0.0020192124992393,0.292555901651051,1.19493042413376,-0.229169624611694,-0.931474938573808,0.699523903744526,0.314388490942753,-0.161110425713629,955.42,0
121736.0,1.46037679656818,-0.69918302084604,-2.02833929566189,1.39165048891467,0.473740455736545,-0.315953114004396,0.861048101288697,-0.257920619910149,-0.126833563920533,0.286410143486692,0.760470942793247,1.06803555236184,-0.137185156525651,0.750868762041113,-1.15779072802325,-0.493284972406075,-0.3924197326969,-0.0985298813482293,-0.0211919188867033,0.311279403381921,0.266667880079164,0.300508055647362,-0.220559994860083,0.72702427610336,0.34673762583638,-0.572714895161338,-0.074701663226406,-0.0164527841486814,285.0,0
134342.0,-0.170229050363244,0.703775237683176,-0.0122544374490721,-0.690943041579619,0.919604795437807,-0.447189282944324,1.21889736079648,-0.263711955216288,-0.0658970332357981,-0.749631413640721,-1.06475929135338,0.618516622442511,1.06819520633305,-0.0527889599605353,-0.303139460714729,-0.259121595978922,-0.628080244690139,-0.511990569883076,0.129860693645281,-0.107333430441126,-0.177274877667802,-0.435166837107423,0.129699040303912,0.462307384620403,-0.274492456026126,-0.688940808846247,-0.0274882036151088,0.0698585083469172,49.92,0
143893.0,-1.56956501599775,0.91059988183331,-0.555322218130788,0.387327593006418,-0.560739356536887,0.014753738442207,1.28698113631172,0.565135360938037,-0.942179063536916,-1.05710427254882,-1.29016609380087,-0.367425872793425,-0.50782634499769,1.05616870813905,0.467596636054313,0.347432569066962,-0.291859391374938,0.261703649225166,-0.730952742574522,-0.362848833211472,0.287415920599926,0.485112002051319,-0.367826178445283,0.680122592105092,1.28643211947297,-0.31503696516057,-0.312984979699189,-0.425934688483484,275.0,0
97403.0,1.96215698139838,-0.609990523764444,-0.354132135534856,0.117261093390024,-0.242611427384732,0.895399882888861,-1.1399735393958,0.262221941102147,2.51051425005922,-0.230699691606895,0.740712771856401,-2.01608950235572,1.68559033464693,1.28856064186623,-0.51450145221759,1.18723728184511,-0.551136101517662,1.21999819758811,0.185169703404049,-0.101822347213418,-0.126904260732266,-0.111295968304638,0.199245494749196,-0.391554630415828,-0.509582180403972,0.453752935217525,-0.056488709503429,-0.0536175773855562,39.0,0
57439.0,1.09275962317052,-1.38666797466563,1.52835954111651,0.0577066059707919,-2.1135236858885,0.262602163183306,-1.35070067104017,0.209079270983222,0.768404170167565,0.201718466622419,-1.54112341296052,0.452451239692924,0.0714360441235315,-1.24284543270084,-1.68020433051077,-1.98684820002928,0.776131208600204,0.714363683810154,-0.124301500823855,-0.326605489977829,-0.494098678996754,-0.678077057175843,-0.0044875281867609,0.46713595007736,0.109110239041889,1.06440067696045,0.0085533806209025,0.0370728797014291,100.0,0
32507.0,-21.5674192800192,-20.2839584375064,-6.18432617202475,4.28634368449632,0.377634786680767,-4.10602966264645,-3.98315317460852,1.33191032901646,4.10090236670199,-1.61459960259223,-1.22216193178805,3.14824619836203,1.4831446023166,0.892292435334627,0.716758636292952,1.62805282906786,1.40797093198317,-1.25211818004216,0.131955884954848,-4.64833739822635,-1.8443864916086,-2.21261133198094,-13.1625454986108,1.53874410251068,-1.82680977437,-0.158599419260858,4.98513965606668,-5.83972949158988,650.2,0
165870.0,-0.691385367541527,0.923283581240757,0.0725947237234692,-0.661144392935769,0.48598300012623,-0.843869569019648,0.744893252858501,0.0362706319157181,-0.330779094862015,-0.0560082715621946,1.03505848081625,1.48816584963546,0.980890535052783,0.143392249497692,-1.15119732192389,-0.0020253591653119,-0.58736535318501,-0.494764151210354,0.122865929301586,-0.0961917376863785,-0.184427286461316,-0.301095036546331,0.28538478790807,0.0336664163931947,-0.48428718282266,0.0743602569881266,-0.288682583204496,-0.189025949263222,1.98,0
172524.0,0.181670725204377,1.06686173275853,-0.644619091376479,-0.699858241198912,1.30664755938096,-0.388335784936844,0.996365360840338,-0.0880885053077248,-0.119220429846903,-0.863139854680548,-1.06017612727755,0.0941778759998228,0.84921874641968,-1.19542781885593,-0.228437679147986,0.41630036813781,0.158346589852705,-0.196599694289291,-0.0754271771409397,0.0788523370316921,-0.367687958745465,-0.863004877180345,0.0168263957445995,-0.0583342633474199,-0.32968434885117,0.152718191336565,0.229716744068532,0.0791803860258776,2.69,0
34164.0,-4.09909558861219,3.70459375978553,1.02231447330193,-1.34927601174105,0.10366086098241,-1.1362572465297,2.3306845100758,-1.83372974798895,4.76458939530773,7.76790907209705,1.11214952895205,-0.735486755977421,-0.572902540620046,-3.06676474458698,1.43293540416525,-1.04534509997097,-1.37056207476174,-0.991681582426664,-0.675414002989413,3.25545878697579,-1.28325812662456,-0.760554200230878,-0.0867809891281877,0.604395175625661,0.554766400048336,-0.114318391749075,0.835954082813871,-0.523640966090335,8.94,0
76433.0,-0.120615229455901,1.24991678400231,0.97794171277545,1.2509271831773,-0.431888499793354,-0.658921807353316,-0.432280679137064,-2.90889993848793,-1.05926793917451,-0.727520159747655,0.222752304967568,0.813963289687343,0.129883101718184,0.9458055088483,0.917292756735485,-0.277104201108049,0.189191448826671,-0.771006295421795,0.140230554637079,0.69090840848046,-1.59894841502738,-0.663923605322918,0.114201145113873,0.863487625517764,0.754279229915023,-0.616907543412139,0.0670662495670792,0.235775773436331,24.15,0
46171.0,-0.28276100499326,1.13284433144332,0.705546863075481,-0.32832012034203,1.00325585997237,0.312970717650122,0.678365385478074,0.0900156139977896,-0.476565251031644,-0.586330342653871,-1.0461679361197,0.156035600818696,1.49318723576719,-0.71397686040302,1.12183081152736,0.444095546608687,-0.287713284006915,-0.27248260590646,0.0707136899353227,0.198308236089181,-0.315707464596455,-0.7383219028773,-0.175156630791081,-1.34792265855156,-0.0081993173982729,0.184585068613484,0.268254442837182,0.0830593803844997,1.98,0
124037.0,-0.384938636194565,0.715133097252281,-1.78920709573681,-1.33505711176484,3.44021528001912,3.04463258432461,0.319007203959815,0.804448639738455,-0.16621020098155,-0.687612685068683,0.207968374267241,-0.326140658795838,-0.299832925478095,-0.62114811078995,1.13308051816072,-0.102480062799701,0.369220966924223,0.597755173559627,-0.227697362072042,0.0653682585112191,0.285816110387667,0.940508362099853,-0.241874687649504,0.646819243807957,-0.404562543540048,-0.132744661176298,0.399150008637625,0.282327697811711,14.52,0
46661.0,-0.85592166024782,0.547502056437229,-0.699995445992741,-0.208616530450984,2.90497643696084,3.28208804857441,0.336807508599281,0.63237924759233,-0.645042244752123,0.216477559486961,-0.254436185215754,-0.291172105556392,-0.0523501467449158,0.459499291150448,1.11913982641326,-0.131959907120448,-0.655113984792004,0.377928054206132,0.918935734650716,-0.0324873147006598,0.0583407312178629,0.0345278070532859,-0.13119262766691,1.011355951453,-0.100471146321557,-0.390048755397721,-0.256634088847377,0.321840755605937,45.0,0
127429.0,-0.809138509150963,-0.284447304165677,0.043106403422121,-0.203763138720874,-2.28487038192107,2.23580471684444,2.74895418654249,-0.656768655439165,0.905119284009542,-0.377559119531212,-1.63069255057217,-0.445836230987766,0.532249622896896,-0.910231777990423,0.535871996615032,0.77129797020174,-1.10283454655549,0.438530245392124,0.308127785343415,-0.658759762161719,-0.178934896754895,0.524745024003306,-0.0467630509081601,0.127147929282833,-1.40349843321735,0.0477324449666034,0.210306350928095,-0.0912415220869578,652.18,0
125029.0,-0.819228723280704,1.0778303133127,1.1284241712992,-0.618126343999179,1.19318478393837,-0.0362647755834098,1.39198600809421,-1.44385437659326,-0.10844553533487,-0.408109923785326,-0.79787245365434,0.30859874571887,0.756174577084474,-0.399426536016318,-0.0427361775676088,-0.855506758643458,-0.322405550593752,-0.530354735284259,0.84225016715062,-0.0362771438662319,0.435277787958299,-0.749785851925235,-0.392432053538347,0.584998502252298,0.748032037168625,-0.387516898932601,-0.360460027254392,-0.38764180330919,33.56,0
